candidate_id,doc_id,asset_id,image_path,image_name,candidate_index,smiles,canonical_smiles,rdkit_valid,rdkit_error,smiles_source,source_tool,status,molecule_label,page_key,page_image,source_page_no,source_task_ids,source_asset_ids,nearest_label,bbox_json,raw_output,created_at
uniparser_mol_0efcc0a934a2571e,doi_1464033328326402,fig_5c7927db96985ed7,data/work/doi_1464033328326402/uniparser/crops/90203e834acaf927/uniparser_mol_0efcc0a934a2571e.png,uniparser_mol_0efcc0a934a2571e.png,1,*C(N1CCC(COC2C=NC(C3C=C(C[n]4c(=O)ccc(C5C=C(*)C=CC=5)n4)C=CC=3)=NC=2)CC1)=O<sep><a>0:R</a><a>25:CN</a>,,0,rdkit_parse_failed,uniparser_molecule,uniparser,review_markush,,90203e834acaf927,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_004.png,,"[""task_fe493d581230504c"", ""task_2f33b9e374215d75""]","[""fig_5c7927db96985ed7"", ""fig_bfcabe55bebf5382""]",,"{""float_xyxy"": [0.09469199519586789, 0.09374670821629214, 0.3150216776047838, 0.15433308462078651], ""crop_xyxy"": [146, 195, 546, 357], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_004.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.09469199519586789, 0.09374670821629214, 0.3150216776047838, 0.15433308462078651], ""page"": 0, ""is_markush"": true, ""str"": ""****C(N1CCC(COC2C=NC(C3C=C(C[n]4c(=O)ccc(C5C=C(*)C=CC=5)n4)C=CC=3)=NC=2)CC1)=O<sep><a>0:R</a><a>25:CN</a>***\n""}",2026-05-29 08:34:33
uniparser_mol_2c89ec46bbe751c6,doi_1464033328326402,supp_fig_6b0e2a7ad20754a3,data/work/doi_1464033328326402/uniparser/crops/ad98f3337c0d3c7a/uniparser_mol_2c89ec46bbe751c6.png,uniparser_mol_2c89ec46bbe751c6.png,1,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,1,,uniparser_molecule,uniparser,parsed,,ad98f3337c0d3c7a,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/supplementary/jm4c02129_si_001_pages/jm4c02129_si_001_page_002.png,,"[""task_f41830ad66755139""]","[""supp_fig_6b0e2a7ad20754a3""]",,"{""float_xyxy"": [0.2080070744690901, 0.586141246259085, 0.37474331284953144, 0.6496704153751603], ""crop_xyxy"": [333, 1360, 631, 1531], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/supplementary/jm4c02129_si_001_pages/jm4c02129_si_001_page_002.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.2080070744690901, 0.586141246259085, 0.37474331284953144, 0.6496704153751603], ""page"": 0, ""is_markush"": false, ""str"": ""***O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1***\n""}",2026-05-29 08:34:21
uniparser_mol_3870721057cf5b96,doi_1464033328326402,fig_42b627c9c2ba5ed6,data/work/doi_1464033328326402/uniparser/crops/ac312fb7ed084873/uniparser_mol_3870721057cf5b96.png,uniparser_mol_3870721057cf5b96.png,1,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,1,,uniparser_molecule,uniparser,parsed,,ac312fb7ed084873,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_001.png,,"[""task_00f92d7906285833"", ""task_51b6686304755d89"", ""task_c7076e7b644f5760""]","[""fig_42b627c9c2ba5ed6"", ""fig_4f0392245e665e3b"", ""fig_9189f17de2e1503c""]",,"{""float_xyxy"": [0.10342674797745112, 0.11633136192064607, 0.27794354334826715, 0.15960734506671348], ""crop_xyxy"": [164, 248, 480, 366], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_001.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.10342674797745112, 0.11633136192064607, 0.27794354334826715, 0.15960734506671348], ""page"": 0, ""is_markush"": false, ""str"": ""***C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl***\n""}",2026-05-29 08:34:17
uniparser_mol_62a8052184c85492,doi_1464033328326402,table_e43988c04a8e5c3c,data/work/doi_1464033328326402/uniparser/crops/b70ccb10b7d00e4c/uniparser_mol_62a8052184c85492.png,uniparser_mol_62a8052184c85492.png,1,CCN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1,CCN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1,1,,uniparser_molecule,uniparser,parsed,,b70ccb10b7d00e4c,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_006.png,,"[""task_4161eaa8526f5608""]","[""table_e43988c04a8e5c3c""]",,"{""float_xyxy"": [0.24924364135163654, 0.09415242055828651, 0.7467680293801836, 0.1825977111130618], ""crop_xyxy"": [388, 176, 1294, 439], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_006.png""}","{""class"": ""molecule"", ""confidence"": 0.5974892099831113, ""float_xyxy"": [0.24924364135163654, 0.09415242055828651, 0.7467680293801836, 0.1825977111130618], ""page"": 0, ""is_markush"": false, ""str"": ""***CCN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1***\n""}",2026-05-29 08:34:44
uniparser_mol_77be551d89225e0b,doi_1464033328326402,table_cec526b451445c1c,data/work/doi_1464033328326402/uniparser/crops/441c7e38e4d2e592/uniparser_mol_77be551d89225e0b.png,uniparser_mol_77be551d89225e0b.png,1,COc1ccc(C)cc1N1CCC(=O)NC1=O,COc1ccc(C)cc1N1CCC(=O)NC1=O,1,,uniparser_molecule,uniparser,parsed,,441c7e38e4d2e592,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_007.png,,"[""task_af41bdac15735752""]","[""table_cec526b451445c1c""]",,"{""float_xyxy"": [0.24977842213418247, 0.09428765800561797, 0.7489071525103673, 0.1832738983497191], ""crop_xyxy"": [389, 177, 1297, 441], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_007.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.24977842213418247, 0.09428765800561797, 0.7489071525103673, 0.1832738983497191], ""page"": 0, ""is_markush"": false, ""str"": ""***COc1ccc(C)cc1N1CCC(=O)NC1=O***\n""}",2026-05-29 08:34:49
uniparser_mol_a6363b0786415086,doi_1464033328326402,fig_811f90c50bc052c8,data/work/doi_1464033328326402/uniparser/crops/f148a7226d07c3f3/uniparser_mol_a6363b0786415086.png,uniparser_mol_a6363b0786415086.png,1,COc1ccc(C(=O)N2CCC3(CCN(C(=O)CN4CCC(COc5cnc(-c6cccc(Cn7nc(-c8cccc(C#N)c8)ccc7=O)c6)nc5)CC4)CC3)CC2)cc1N1CCC(=O)NC1=O,COc1ccc(C(=O)N2CCC3(CCN(C(=O)CN4CCC(COc5cnc(-c6cccc(Cn7nc(-c8cccc(C#N)c8)ccc7=O)c6)nc5)CC4)CC3)CC2)cc1N1CCC(=O)NC1=O,1,,uniparser_molecule,uniparser,parsed,,f148a7226d07c3f3,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_000.png,,"[""task_68df629a527858c9""]","[""fig_811f90c50bc052c8""]",,"{""float_xyxy"": [0.6273336546115965, 0.35989400456460674, 0.8644198015402843, 0.4129070839185393], ""crop_xyxy"": [1043, 785, 1475, 935], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_000.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.6273336546115965, 0.35989400456460674, 0.8644198015402843, 0.4129070839185393], ""page"": 0, ""is_markush"": false, ""str"": ""***COc1ccc(C(=O)N2CCC3(CCN(C(=O)CN4CCC(COc5cnc(-c6cccc(Cn7nc(-c8cccc(C#N)c8)ccc7=O)c6)nc5)CC4)CC3)CC2)cc1N1CCC(=O)NC1=O***\n""}",2026-05-29 08:34:12
uniparser_mol_d7a7b4bccf1d587f,doi_1464033328326402,fig_4e79e16dc6b35335,data/work/doi_1464033328326402/uniparser/crops/7396d7a4bae90512/uniparser_mol_d7a7b4bccf1d587f.png,uniparser_mol_d7a7b4bccf1d587f.png,1,COc1ccc(C(=O)O)cc1N1CCC(=O)NC1=O,COc1ccc(C(=O)O)cc1N1CCC(=O)NC1=O,1,,uniparser_molecule,uniparser,parsed,,7396d7a4bae90512,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_005.png,,"[""task_0b950fd9b328583b""]","[""fig_4e79e16dc6b35335""]",,"{""float_xyxy"": [0.08880940658786285, 0.09536955758426967, 0.18293082431594343, 0.13702269136235956], ""crop_xyxy"": [144, 206, 315, 311], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_005.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.08880940658786285, 0.09536955758426967, 0.18293082431594343, 0.13702269136235956], ""page"": 0, ""is_markush"": false, ""str"": ""***COc1ccc(C(=O)O)cc1N1CCC(=O)NC1=O***\n""}",2026-05-29 08:34:40
uniparser_mol_f6319aa86091541c,doi_1464033328326402,fig_450605d4cde55a4b,data/work/doi_1464033328326402/uniparser/crops/51351b0f2b6f43ea/uniparser_mol_f6319aa86091541c.png,uniparser_mol_f6319aa86091541c.png,1,CCN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1,CCN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1,1,,uniparser_molecule,uniparser,parsed,,51351b0f2b6f43ea,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_003.png,,"[""task_c8918e9aae3e537d"", ""task_e26bed457f425c26""]","[""fig_450605d4cde55a4b"", ""fig_9f22482961005fc0""]",,"{""float_xyxy"": [0.09397895415247334, 0.11159805126404494, 0.41199525950644256, 0.17002062851123595], ""crop_xyxy"": [138, 227, 716, 399], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_003.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.09397895415247334, 0.11159805126404494, 0.41199525950644256, 0.17002062851123595], ""page"": 0, ""is_markush"": false, ""str"": ""***CCN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1***\n""}",2026-05-29 08:34:26
uniparser_mol_001584a81185577c,doi_1464033328326402,table_e43988c04a8e5c3c,data/work/doi_1464033328326402/uniparser/crops/b70ccb10b7d00e4c/uniparser_mol_001584a81185577c.png,uniparser_mol_001584a81185577c.png,2,*C(=O)*<sep><a>0:<dum></a><a>3:<dum></a>,,0,rdkit_parse_failed,uniparser_molecule,uniparser,review_markush,,b70ccb10b7d00e4c,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_006.png,,"[""task_4161eaa8526f5608""]","[""table_e43988c04a8e5c3c""]",,"{""float_xyxy"": [0.3128825544746001, 0.28470198384831463, 0.34069115516698756, 0.30633997542134833], ""crop_xyxy"": [524, 629, 579, 686], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_006.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.3128825544746001, 0.28470198384831463, 0.34069115516698756, 0.30633997542134833], ""page"": 0, ""is_markush"": true, ""str"": ""****C(=O)*<sep><a>0:<dum></a><a>3:<dum></a>***\n""}",2026-05-29 08:34:44
uniparser_mol_08e75c8020f45364,doi_1464033328326402,table_cec526b451445c1c,data/work/doi_1464033328326402/uniparser/crops/441c7e38e4d2e592/uniparser_mol_08e75c8020f45364.png,uniparser_mol_08e75c8020f45364.png,2,*CC(N1CC2(CCN(C(=O)*)CC2)C1)=O<sep><a>0:<dum></a><a>11:<dum></a>,,0,rdkit_parse_failed,uniparser_molecule,uniparser,review_markush,,441c7e38e4d2e592,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_007.png,,"[""task_af41bdac15735752""]","[""table_cec526b451445c1c""]",,"{""float_xyxy"": [0.3175173212566647, 0.28037438553370786, 0.4080735337677725, 0.30309427668539324], ""crop_xyxy"": [530, 618, 695, 680], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_007.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.3175173212566647, 0.28037438553370786, 0.4080735337677725, 0.30309427668539324], ""page"": 0, ""is_markush"": true, ""str"": ""****CC(N1CC2(CCN(C(=O)*)CC2)C1)=O<sep><a>0:<dum></a><a>11:<dum></a>***\n""}",2026-05-29 08:34:49
uniparser_mol_300cdf941ae754b2,doi_1464033328326402,fig_42b627c9c2ba5ed6,data/work/doi_1464033328326402/uniparser/crops/ac312fb7ed084873/uniparser_mol_300cdf941ae754b2.png,uniparser_mol_300cdf941ae754b2.png,2,CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1,CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1,1,,uniparser_molecule,uniparser,parsed,,ac312fb7ed084873,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_001.png,,"[""task_00f92d7906285833"", ""task_51b6686304755d89"", ""task_c7076e7b644f5760""]","[""fig_42b627c9c2ba5ed6"", ""fig_4f0392245e665e3b"", ""fig_9189f17de2e1503c""]",,"{""float_xyxy"": [0.307534746649141, 0.11146281381671348, 0.535707880535397, 0.16528731785463482], ""crop_xyxy"": [504, 233, 919, 383], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_001.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.307534746649141, 0.11146281381671348, 0.535707880535397, 0.16528731785463482], ""page"": 0, ""is_markush"": false, ""str"": ""***CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1***\n""}",2026-05-29 08:34:17
uniparser_mol_3c7e76bd5f11585b,doi_1464033328326402,fig_5c7927db96985ed7,data/work/doi_1464033328326402/uniparser/crops/90203e834acaf927/uniparser_mol_3c7e76bd5f11585b.png,uniparser_mol_3c7e76bd5f11585b.png,2,N#Cc1cccc(-c2ccc(=O)n(Cc3cccc(-c4ncc(OCC5CCNCC5)cn4)c3)n2)c1,N#Cc1cccc(-c2ccc(=O)n(Cc3cccc(-c4ncc(OCC5CCNCC5)cn4)c3)n2)c1,1,,uniparser_molecule,uniparser,parsed,,90203e834acaf927,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_004.png,,"[""task_fe493d581230504c"", ""task_2f33b9e374215d75""]","[""fig_5c7927db96985ed7"", ""fig_bfcabe55bebf5382""]",,"{""float_xyxy"": [0.3695693174244668, 0.1001028682408708, 0.5749251379220972, 0.15068167354283707], ""crop_xyxy"": [611, 210, 983, 348], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_004.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.3695693174244668, 0.1001028682408708, 0.5749251379220972, 0.15068167354283707], ""page"": 0, ""is_markush"": false, ""str"": ""***N#Cc1cccc(-c2ccc(=O)n(Cc3cccc(-c4ncc(OCC5CCNCC5)cn4)c3)n2)c1***\n""}",2026-05-29 08:34:33
uniparser_mol_5449450e30835461,doi_1464033328326402,fig_450605d4cde55a4b,data/work/doi_1464033328326402/uniparser/crops/51351b0f2b6f43ea/uniparser_mol_5449450e30835461.png,uniparser_mol_5449450e30835461.png,2,*C(=O)*<sep><a>0:<dum></a><a>3:<dum></a>,,0,rdkit_parse_failed,uniparser_molecule,uniparser,review_markush,,51351b0f2b6f43ea,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_003.png,,"[""task_c8918e9aae3e537d"", ""task_e26bed457f425c26""]","[""fig_450605d4cde55a4b"", ""fig_9f22482961005fc0""]",,"{""float_xyxy"": [0.5913250819201717, 0.10023810568820225, 0.624124969916321, 0.12458084620786516], ""crop_xyxy"": [994, 219, 1058, 281], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_003.png""}","{""class"": ""molecule"", ""confidence"": 0.1701388888888889, ""float_xyxy"": [0.5913250819201717, 0.10023810568820225, 0.624124969916321, 0.12458084620786516], ""page"": 0, ""is_markush"": true, ""str"": ""****C(=O)*<sep><a>0:<dum></a><a>3:<dum></a>***\n""}",2026-05-29 08:34:26
uniparser_mol_6b6bbbcd96c4579a,doi_1464033328326402,fig_4e79e16dc6b35335,data/work/doi_1464033328326402/uniparser/crops/7396d7a4bae90512/uniparser_mol_6b6bbbcd96c4579a.png,uniparser_mol_6b6bbbcd96c4579a.png,2,COc1ccc(C(=O)NCCCCCCBr)cc1N1CCC(=O)NC1=O,COc1ccc(C(=O)NCCCCCCBr)cc1N1CCC(=O)NC1=O,1,,uniparser_molecule,uniparser,parsed,,7396d7a4bae90512,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_005.png,,"[""task_0b950fd9b328583b""]","[""fig_4e79e16dc6b35335""]",,"{""float_xyxy"": [0.23123935500592416, 0.09523432013693821, 0.39238663081309244, 0.13715792880969102], ""crop_xyxy"": [380, 202, 672, 315], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_005.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.23123935500592416, 0.09523432013693821, 0.39238663081309244, 0.13715792880969102], ""page"": 0, ""is_markush"": false, ""str"": ""***COc1ccc(C(=O)NCCCCCCBr)cc1N1CCC(=O)NC1=O***\n""}",2026-05-29 08:34:40
uniparser_mol_c943c2355b795d16,doi_1464033328326402,supp_fig_6b0e2a7ad20754a3,data/work/doi_1464033328326402/uniparser/crops/ad98f3337c0d3c7a/uniparser_mol_c943c2355b795d16.png,uniparser_mol_c943c2355b795d16.png,2,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,1,,uniparser_molecule,uniparser,parsed,,ad98f3337c0d3c7a,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/supplementary/jm4c02129_si_001_pages/jm4c02129_si_001_page_002.png,,"[""task_f41830ad66755139""]","[""supp_fig_6b0e2a7ad20754a3""]",,"{""float_xyxy"": [0.4128109471829655, 0.5829109495243694, 0.5803085382500756, 0.652900712109876], ""crop_xyxy"": [672, 1352, 971, 1538], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/supplementary/jm4c02129_si_001_pages/jm4c02129_si_001_page_002.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.4128109471829655, 0.5829109495243694, 0.5803085382500756, 0.652900712109876], ""page"": 0, ""is_markush"": false, ""str"": ""***Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O***\n""}",2026-05-29 08:34:21
uniparser_mol_0de77f331600551c,doi_1464033328326402,fig_4e79e16dc6b35335,data/work/doi_1464033328326402/uniparser/crops/7396d7a4bae90512/uniparser_mol_0de77f331600551c.png,uniparser_mol_0de77f331600551c.png,3,COc1ccc(C(=O)NCCCCCCN2CCC(COc3cnc(-c4cccc(Cn5nc(-c6cccc(C#N)c6)ccc5=O)c4)nc3)CC2)cc1N1CCC(=O)NC1=O,COc1ccc(C(=O)NCCCCCCN2CCC(COc3cnc(-c4cccc(Cn5nc(-c6cccc(C#N)c6)ccc5=O)c4)nc3)CC2)cc1N1CCC(=O)NC1=O,1,,uniparser_molecule,uniparser,parsed,,7396d7a4bae90512,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_005.png,,"[""task_0b950fd9b328583b""]","[""fig_4e79e16dc6b35335""]",,"{""float_xyxy"": [0.4426560243724082, 0.0945581329002809, 0.7795679173763329, 0.13972744030898876], ""crop_xyxy"": [725, 188, 1338, 333], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_005.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.4426560243724082, 0.0945581329002809, 0.7795679173763329, 0.13972744030898876], ""page"": 0, ""is_markush"": false, ""str"": ""***COc1ccc(C(=O)NCCCCCCN2CCC(COc3cnc(-c4cccc(Cn5nc(-c6cccc(C#N)c6)ccc5=O)c4)nc3)CC2)cc1N1CCC(=O)NC1=O***\n""}",2026-05-29 08:34:40
uniparser_mol_3038444032655069,doi_1464033328326402,fig_5c7927db96985ed7,data/work/doi_1464033328326402/uniparser/crops/90203e834acaf927/uniparser_mol_3038444032655069.png,uniparser_mol_3038444032655069.png,3,CC(C)(C)OC(=O)NCCCCC(=O)N1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1,CC(C)(C)OC(=O)NCCCCC(=O)N1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1,1,,uniparser_molecule,uniparser,parsed,,90203e834acaf927,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_004.png,,"[""task_fe493d581230504c"", ""task_2f33b9e374215d75""]","[""fig_5c7927db96985ed7"", ""fig_bfcabe55bebf5382""]",,"{""float_xyxy"": [0.6294727777417802, 0.09428765800561797, 0.9143326745779028, 0.15595593398876403], ""crop_xyxy"": [1044, 191, 1562, 366], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_004.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.6294727777417802, 0.09428765800561797, 0.9143326745779028, 0.15595593398876403], ""page"": 0, ""is_markush"": false, ""str"": ""***CC(C)(C)OC(=O)NCCCCC(=O)N1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1***\n""}",2026-05-29 08:34:33
uniparser_mol_35aa1b2b4b4c520a,doi_1464033328326402,fig_42b627c9c2ba5ed6,data/work/doi_1464033328326402/uniparser/crops/ac312fb7ed084873/uniparser_mol_35aa1b2b4b4c520a.png,uniparser_mol_35aa1b2b4b4c520a.png,3,CNC(=O)c1ccc(-c2cnc3ncc(Cc4ccc5ncccc5c4)n3n2)cc1F,CNC(=O)c1ccc(-c2cnc3ncc(Cc4ccc5ncccc5c4)n3n2)cc1F,1,,uniparser_molecule,uniparser,parsed,,ac312fb7ed084873,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_001.png,,"[""task_00f92d7906285833"", ""task_51b6686304755d89"", ""task_c7076e7b644f5760""]","[""fig_42b627c9c2ba5ed6"", ""fig_4f0392245e665e3b"", ""fig_9189f17de2e1503c""]",,"{""float_xyxy"": [0.5592382349674171, 0.10862282742275281, 0.7218115928613744, 0.16704540466994383], ""crop_xyxy"": [934, 232, 1228, 382], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_001.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.5592382349674171, 0.10862282742275281, 0.7218115928613744, 0.16704540466994383], ""page"": 0, ""is_markush"": false, ""str"": ""***CNC(=O)c1ccc(-c2cnc3ncc(Cc4ccc5ncccc5c4)n3n2)cc1F***\n""}",2026-05-29 08:34:17
uniparser_mol_39f9b3b99eb15d32,doi_1464033328326402,table_e43988c04a8e5c3c,data/work/doi_1464033328326402/uniparser/crops/b70ccb10b7d00e4c/uniparser_mol_39f9b3b99eb15d32.png,uniparser_mol_39f9b3b99eb15d32.png,3,*C12CC3CC(C1)CC(C3)C2<sep><a>0:<dum></a>,,0,rdkit_parse_failed,uniparser_molecule,uniparser,review_markush,,b70ccb10b7d00e4c,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_006.png,,"[""task_4161eaa8526f5608""]","[""table_e43988c04a8e5c3c""]",,"{""float_xyxy"": [0.4080735337677725, 0.2871362579002809, 0.45442120158841826, 0.3044466511587079], ""crop_xyxy"": [685, 635, 771, 681], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_006.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.4080735337677725, 0.2871362579002809, 0.45442120158841826, 0.3044466511587079], ""page"": 0, ""is_markush"": true, ""str"": ""****C12CC3CC(C1)CC(C3)C2<sep><a>0:<dum></a>***\n""}",2026-05-29 08:34:44
uniparser_mol_65dce74c70545a7a,doi_1464033328326402,table_cec526b451445c1c,data/work/doi_1464033328326402/uniparser/crops/441c7e38e4d2e592/uniparser_mol_65dce74c70545a7a.png,uniparser_mol_65dce74c70545a7a.png,3,*CC(N1CCC2(CCN(C(=O)*)CC2)CC1)=O<sep><a>0:<dum></a><a>12:<dum></a>,,0,rdkit_parse_failed,uniparser_molecule,uniparser,review_markush,,441c7e38e4d2e592,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_007.png,,"[""task_af41bdac15735752""]","[""table_cec526b451445c1c""]",,"{""float_xyxy"": [0.3139521160396919, 0.3204046699438202, 0.4123517800281398, 0.3431245610955056], ""crop_xyxy"": [524, 707, 702, 769], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/pages/page_007.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.3139521160396919, 0.3204046699438202, 0.4123517800281398, 0.3431245610955056], ""page"": 0, ""is_markush"": true, ""str"": ""****CC(N1CCC2(CCN(C(=O)*)CC2)CC1)=O<sep><a>0:<dum></a><a>12:<dum></a>***\n""}",2026-05-29 08:34:49
uniparser_mol_99014bb4072c5c93,doi_1464033328326402,supp_fig_6b0e2a7ad20754a3,data/work/doi_1464033328326402/uniparser/crops/ad98f3337c0d3c7a/uniparser_mol_99014bb4072c5c93.png,uniparser_mol_99014bb4072c5c93.png,3,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,1,,uniparser_molecule,uniparser,parsed,,ad98f3337c0d3c7a,/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/supplementary/jm4c02129_si_001_pages/jm4c02129_si_001_page_002.png,,"[""task_f41830ad66755139""]","[""supp_fig_6b0e2a7ad20754a3""]",,"{""float_xyxy"": [0.6252283467635278, 0.5839877151026079, 0.7923452614873036, 0.652900712109876], ""crop_xyxy"": [1023, 1355, 1322, 1538], ""page_image"": ""/root/autodl-tmp/ipm_eagle/data/work/doi_1464033328326402/supplementary/jm4c02129_si_001_pages/jm4c02129_si_001_page_002.png""}","{""class"": ""molecule"", ""confidence"": 1.0, ""float_xyxy"": [0.6252283467635278, 0.5839877151026079, 0.7923452614873036, 0.652900712109876], ""page"": 0, ""is_markush"": false, ""str"": ""***Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O***\n""}",2026-05-29 08:34:21
